,id,customer_id,start_latitude,start_longitude,srid,net_price
2501,3197941,74847,51.921219,4.492115,28992,56
2502,3197942,122855,51.925152,4.489113,28992,72
2503,3197944,111247,51.924484,4.484073,28992,334
2504,3197945,113383,51.923721,4.48305,28992,165
2505,3197946,120460,51.922176,4.465435,28992,29
2506,3197947,19238,51.922813,4.484308,28992,389
2507,3197950,109367,51.924358,4.492358,28992,390
2508,3197958,103775,51.920464,4.443587,28992,182
2509,3197959,24092,51.931034,4.505927,28992,72
2510,3197962,103775,51.92086,4.443583,28992,70
2511,3197963,142405,51.912415,4.47573,28992,407
2512,5257510,300198,51.946842,4.47598,28992,477
2513,3197968,51750,51.935703,4.476318,28992,142
2514,3197969,74847,51.932892,4.489372,28992,382
2515,3197971,74847,51.925987,4.48613,28992,60
2516,3197972,19857,51.921284,4.558983,28992,488
2517,3197973,74847,51.933853,4.488043,28992,8
2518,3197979,93086,51.92123,4.491899,28992,121
2519,3197981,19857,51.912876,4.453652,28992,153
2520,3197985,123053,51.921112,4.459392,28992,308
2521,3197986,28883,51.915501,4.462574,28992,413
2522,3197987,123053,51.922832,4.45995,28992,395
2523,3197989,28883,51.913517,4.459323,28992,222
2524,3197990,87724,51.92284,4.459985,28992,73
2525,3197991,39956,51.92334,4.5039,28992,240
2526,3197994,27164,51.925602,4.485219,28992,414
2527,3197995,39956,51.92374,4.507175,28992,34
2528,3197997,36885,51.927551,4.506568,28992,253
2529,3197999,177426,51.912354,4.475705,28992,445
2530,3198001,87724,51.922852,4.459967,28992,93
2531,3198002,20326,51.93087,4.487938,28992,40
2532,3198006,36885,51.927635,4.506629,28992,144
2533,3198009,15287,51.923752,4.506892,28992,14
2534,3198011,20326,51.925701,4.484987,28992,226
2535,3198012,70941,51.900356,4.47992,28992,142
2536,3198015,44270,51.921757,4.502033,28992,398
2537,3198016,54961,51.915562,4.46261,28992,378
2538,3198026,34633,51.949532,4.552663,28992,181
2539,3198027,44270,51.921391,4.504004,28992,15
2540,3198030,98325,51.921219,4.479427,28992,349
2541,3198034,17228,51.901398,4.486738,28992,500
2542,3198035,21073,51.936676,4.498677,28992,154
2543,3198038,59956,51.912098,4.453855,28992,448
2544,3198040,25459,51.933575,4.463155,28992,83
2545,3198042,113886,51.921875,4.480822,28992,397
2546,3198043,104909,51.926552,4.470012,28992,161
2547,3198045,151858,51.905144,4.460443,28992,424
2548,3198046,25459,51.933544,4.462998,28992,470
2549,3198047,17228,51.906887,4.496185,28992,449
2550,3198050,179511,51.930634,4.45798,28992,165
2551,3198060,26227,51.929207,4.508238,28992,369
2552,3198063,113886,51.921867,4.480913,28992,334
2553,3198065,20821,51.913193,4.457285,28992,88
2554,3198066,106004,51.920574,4.451968,28992,162
2555,3198067,106873,51.917606,4.462745,28992,290
2556,3198072,45804,51.936607,4.473927,28992,216
2557,3198073,48149,51.924107,4.505722,28992,441
2558,3198074,41023,51.923321,4.489883,28992,327
2559,3198075,50825,51.928196,4.496455,28992,94
2560,3198076,113886,51.922615,4.475762,28992,399
2561,3198080,23897,51.932072,4.481615,28992,129
2562,3198081,89752,51.914822,4.448825,28992,487
2563,3198085,53615,51.956257,4.491567,28992,284
2564,3198087,16982,51.925232,4.517495,28992,313
2565,3198088,35678,51.91909,4.479953,28992,302
2566,3198090,29627,51.914387,4.453553,28992,146
2567,3198094,12623,51.943264,4.473753,28992,120
2568,3198096,167410,51.959881,4.472462,28992,117
2569,3198097,13272,51.934212,4.464842,28992,414
2570,3198099,84622,51.932476,4.455427,28992,495
2571,3198105,65321,51.911057,4.524951,28992,454
2572,3198107,43829,51.925495,4.479192,28992,433
2573,3198110,109938,51.932686,4.49891,28992,333
2574,5257640,300391,52.066297191601,4.3091335013123,28992,296
2575,3198112,49694,51.927288,4.456815,28992,73
2576,3198113,58056,51.931866,4.504117,28992,396
2577,3198114,19442,51.920666,4.448532,28992,215
2578,3198115,83133,51.917385,4.479748,28992,430
2579,3198118,21540,51.94294,4.471265,28992,72
2580,3198119,11005,51.91642,4.480303,28992,277
2581,3198120,23786,51.936646,4.485452,28992,367
2582,3198123,106873,51.917614,4.462737,28992,17
2583,3198128,63166,51.915585,4.481628,28992,112
2584,3198129,20072,51.926033,4.485939,28992,314
2585,3198130,17681,51.925842,4.51737,28992,42
2586,3198131,51190,51.935795,4.476913,28992,464
2587,3198134,182531,51.925041,4.49967,28992,170
2588,3198136,23350,51.921249,4.503895,28992,332
2589,3198137,17228,51.907303,4.489676,28992,452
2590,3198253,89752,51.91481,4.44879,28992,455
2591,3198254,23786,51.935402,4.484735,28992,119
2592,3198255,84622,51.932442,4.455554,28992,378
2593,3198259,66563,51.935478,4.482227,28992,237
2594,3198265,21325,51.923634,4.471603,28992,386
2595,3198273,34072,51.91169,4.46823,28992,93
2596,3198278,58585,51.916767,4.446272,28992,216
2597,3198279,117275,51.908253,4.493192,28992,218
2598,3198286,135546,51.927715,4.509157,28992,448
2599,3198287,19147,51.931091,4.506001,28992,452
2600,3198288,139059,51.932861,4.48927,28992,268
2601,3198290,34143,51.936646,4.485525,28992,151
2602,3198292,36679,51.92268,4.497535,28992,317
2603,3198293,19442,51.920528,4.457135,28992,296
2604,3198294,68029,51.924202,4.468842,28992,125
2605,3198295,17568,51.933182,4.457335,28992,167
2606,3198298,60419,51.913929,4.436628,28992,34
2607,3198299,20072,51.924202,4.48445,28992,41
2608,3198301,22410,51.918388,4.446252,28992,455
2609,3198302,19936,51.94294,4.470962,28992,256
2610,3198305,84622,51.932571,4.455532,28992,345
2611,3198311,38284,51.932423,4.492328,28992,3
2612,3198313,138374,51.934292,4.459217,28992,66
2613,3198315,50828,51.926319,4.515532,28992,132
2614,3198318,50828,51.926308,4.515495,28992,355
2615,3198321,43911,51.945072,4.481372,28992,330
2616,3198322,180057,51.926151,4.488658,28992,220
2617,3198324,33580,51.918858,4.511675,28992,316
2618,3198328,163962,51.931786,4.508373,28992,49
2619,3198331,49050,51.93018,4.470861,28992,102
2620,3198333,35330,51.922989,4.499973,28992,472
2621,3198334,131732,51.946232,4.473925,28992,458
2622,3198335,23350,51.921295,4.503885,28992,54
2623,3198337,117275,51.908028,4.492925,28992,476
2624,5282351,272425,52.07924,4.3214483333333,28992,297
2625,3198338,65565,51.896675,4.523561,28992,36
2626,3198342,55447,51.942867,4.470917,28992,61
2627,3198346,38243,51.935452,4.482195,28992,66
2628,3198356,34256,51.930813,4.487721,28992,436
2629,3198359,79050,51.922363,4.466265,28992,407
2630,3198361,36191,51.934219,4.475278,28992,438
2631,3198362,20534,51.927654,4.472307,28992,69
2632,3198364,49050,51.927158,4.4675,28992,367
2633,3198365,60419,51.914398,4.437463,28992,207
2634,3198368,57363,51.920677,4.448735,28992,439
2635,3198369,35391,51.947205,4.485008,28992,413
2636,3198371,46952,51.912415,4.459922,28992,449
2637,3198372,43369,51.961464,4.506725,28992,290
2638,3198373,109406,51.924232,4.485997,28992,140
2639,3198375,71100,51.915058,4.452436,28992,94
2640,3198380,59277,51.940559,4.47872,28992,448
2641,3198381,53585,51.935535,4.473518,28992,108
2642,3198382,61783,51.92123,4.53253,28992,89
2643,3198383,17002,51.9132,4.460152,28992,73
2644,3198389,22117,51.930908,4.487918,28992,253
2645,3198390,24312,51.922054,4.505555,28992,347
2646,3198394,55447,51.94286,4.47097,28992,132
2647,3198395,24312,51.922039,4.505502,28992,94
2648,3198396,191601,51.905548,4.501455,28992,208
2649,3198402,20829,51.925034,4.489112,28992,369
2650,3198410,53971,51.919724,4.447723,28992,265
2651,3198414,57969,51.920521,4.457062,28992,395
2652,3198416,60419,51.914383,4.437505,28992,216
2653,3198417,39579,51.928638,4.49463,28992,366
2654,3198418,190179,51.942394,4.460963,28992,141
2655,3198420,100494,51.924423,4.471022,28992,479
2656,3198421,17405,51.911598,4.481978,28992,32
2657,3198422,100494,51.924358,4.471447,28992,47
2658,3198425,110964,51.914249,4.463288,28992,154
2659,3198426,133001,51.924232,4.468894,28992,420
2660,3198432,8400,51.912022,4.457973,28992,424
2661,3198438,155626,51.914539,4.47681,28992,92
2662,3198439,172979,51.921547,4.505693,28992,229
2663,3198440,27382,51.921188,4.460518,28992,473
2664,3198441,28222,51.912926,4.49628,28992,474
2665,3198447,36191,51.934158,4.475228,28992,109
2666,3198452,22233,51.917877,4.483587,28992,249
2667,3198455,76234,51.924221,4.468592,28992,384
2668,3198458,155626,51.916237,4.479693,28992,136
2669,3198461,21487,51.920727,4.483135,28992,492
2670,3198463,110964,51.914257,4.463275,28992,500
2671,3198466,55662,51.922909,4.498847,28992,134
2672,3198467,117922,51.924164,4.46885,28992,340
2673,3198469,19189,51.896587,4.523525,28992,59
2674,3198475,55447,51.942875,4.470962,28992,92
2675,3198479,69908,51.925343,4.47394,28992,215
2676,3198481,34256,51.930893,4.487854,28992,398
2677,3198483,87477,51.918339,4.481268,28992,123
2678,3198488,133495,51.912159,4.454309,28992,442
2679,3198489,180060,51.912682,4.491953,28992,454
2680,3198491,20034,51.924103,4.49244,28992,196
2681,3198492,53971,51.92416,4.468953,28992,318
2682,3198494,43911,51.944962,4.481238,28992,113
2683,3198498,34487,51.924187,4.468905,28992,394
2684,3198501,177043,51.926159,4.50559,28992,400
2685,3198504,150959,51.927902,4.502527,28992,433
2686,3198505,63266,51.920441,4.515477,28992,24
2687,3198506,29585,51.927944,4.502467,28992,59
2688,3198508,91183,51.914711,4.473128,28992,354
2689,3198509,98213,51.926048,4.460997,28992,333
2690,3198510,109810,51.92297,4.435135,28992,164
2691,3198511,98213,51.927139,4.46753,28992,168
2692,3198513,31313,51.941849,4.480953,28992,147
2693,3198514,109367,51.925098,4.490487,28992,303
2694,3198516,59277,51.942097,4.481105,28992,430
2695,3198520,102379,51.935352,4.504235,28992,97
2696,3198523,21602,51.92532,4.513832,28992,91
2697,3198524,24839,51.958214,4.494576,28992,5
2698,3198526,24643,51.922115,4.480922,28992,233
2699,3198529,26963,51.912907,4.496328,28992,486
2700,3198532,58438,51.915749,4.466845,28992,320
2701,3198534,32980,51.911545,4.468555,28992,416
2702,3198538,108845,51.903706,4.497195,28992,188
2703,3198542,15869,51.919998,4.4962,28992,306
2704,3198545,141222,51.924145,4.468925,28992,81
2705,3198551,64331,51.936985,4.479542,28992,294
2706,3198555,58585,51.920582,4.44219,28992,33
2707,3198556,17457,51.919945,4.472249,28992,64
2708,5282498,83138,51.913928888889,4.4807016666667,28992,273
2709,3198557,76369,51.927032,4.467443,28992,98
2710,3198559,46253,51.928085,4.476585,28992,488
2711,3198563,37088,51.915768,4.489535,28992,349
2712,3198566,23314,51.918602,4.453442,28992,35
2713,3198568,104354,51.922295,4.517187,28992,427
2714,3198572,21307,51.904575,4.484879,28992,451
2715,3198579,108208,51.923542,4.496037,28992,42
2716,3198580,19522,51.920387,4.479585,28992,280
2717,3198581,38854,51.925976,4.470405,28992,362
2718,3198582,10017,51.920818,4.489003,28992,244
2719,3198583,18235,51.940418,4.47873,28992,140
2720,3198586,46253,51.928001,4.476698,28992,159
2721,3198591,22148,51.903717,4.4973,28992,90
2722,3198593,76097,51.924118,4.468853,28992,268
2723,3198595,28145,51.909859,4.482095,28992,460
2724,3198596,25002,51.918324,4.48136,28992,185
2725,3198598,15423,51.915573,4.476773,28992,75
2726,3198599,114255,51.930504,4.458202,28992,471
2727,3198600,104354,51.919693,4.487123,28992,492
2728,3198603,76077,51.923992,4.468761,28992,210
2729,3198610,185066,51.911781,4.492692,28992,205
2730,5282567,98998,51.92466,4.471145,28992,482
2731,3198611,33654,51.920437,4.51552,28992,385
2732,3198618,43996,51.931644,4.467467,28992,316
2733,3198620,35645,51.926102,4.505628,28992,152
2734,3198623,147558,51.916313,4.474322,28992,427
2735,3198626,147558,51.915573,4.476718,28992,209
2736,3198634,60068,51.92094,4.534538,28992,166
2737,3198635,43911,51.944954,4.481315,28992,123
2738,3198637,179963,51.917515,4.490521,28992,66
2739,3198638,142955,51.923992,4.468717,28992,478
2740,3198642,28200,51.923923,4.494905,28992,174
2741,3198643,66390,51.927025,4.467495,28992,114
2742,3198647,64331,51.937031,4.479613,28992,46
2743,3198648,107915,51.942474,4.481255,28992,65
2744,3198649,73772,51.942467,4.481389,28992,124
2745,3198650,24643,51.91938,4.485055,28992,335
2746,3198656,174816,51.928936,4.493272,28992,278
2747,3198659,54859,51.925674,4.488544,28992,375
2748,3198663,59283,51.908878,4.478572,28992,413
2749,3198664,113656,51.923519,4.496025,28992,225
2750,3198666,38854,51.927074,4.467485,28992,317
2751,3198667,25471,51.930901,4.487833,28992,233
2752,3198670,54859,51.923656,4.495604,28992,57
2753,3198672,66697,51.923592,4.468349,28992,215
2754,3198673,84846,51.917625,4.479862,28992,201
2755,3198675,179963,51.919838,4.487401,28992,124
2756,3198677,73772,51.942505,4.481363,28992,386
2757,3198679,32530,51.908138,4.492528,28992,132
2758,3198687,48666,51.931702,4.504247,28992,242
2759,3198688,54697,51.923889,4.472735,28992,48
2760,3198690,21079,51.903728,4.49731,28992,486
2761,3198691,24368,51.923973,4.492595,28992,486
2762,3198694,29585,51.927856,4.47606,28992,252
2763,3198696,42100,51.913853,4.486198,28992,310
2764,3198699,23652,51.9235,4.466575,28992,455
2765,3198700,49195,51.943325,4.478485,28992,382
2766,3198710,58002,51.929428,4.492363,28992,368
2767,3198711,174875,51.916313,4.528872,28992,189
2768,3198712,54859,51.926247,4.490551,28992,456
2769,3198714,117922,51.923435,4.469533,28992,389
2770,3198715,15423,51.915661,4.476841,28992,428
2771,3198719,117922,51.923302,4.47427,28992,178
2772,3198721,42472,51.932602,4.479928,28992,256
2773,3198723,108208,51.923687,4.495585,28992,357
2774,3198724,46429,51.957268,4.493218,28992,287
2775,3198725,57064,51.91993,4.502108,28992,355
2776,3198726,54697,51.923191,4.478607,28992,496
2777,5282642,107325,51.924531667771,4.4914466655609,28992,92
2778,3198731,54697,51.924126,4.477908,28992,252
2779,3198732,12426,51.918373,4.516667,28992,188
2780,3198733,26963,51.917168,4.523555,28992,461
2781,3198734,158477,51.926075,4.470485,28992,180
2782,3198735,78613,51.911648,4.491271,28992,229
2783,3198737,18043,51.931767,4.50859,28992,500
2784,3198740,172852,51.923222,4.481075,28992,105
2785,3198741,26120,51.914486,4.502759,28992,103
2786,3198745,38586,51.925137,4.513295,28992,283
2787,3198746,21581,51.917065,4.487401,28992,115
2788,3198747,52232,51.920681,4.490577,28992,241
2789,3198751,13396,51.924892,4.476363,28992,298
2790,3198752,40521,51.926994,4.518352,28992,192
2791,3198754,41865,51.926426,4.477685,28992,373
2792,3198756,31011,51.917183,4.523372,28992,343
2793,3198759,17012,51.922791,4.487815,28992,142
2794,3198764,191265,51.923954,4.468817,28992,271
2795,3198766,84846,51.917862,4.479563,28992,282
2796,3198767,17405,51.921352,4.480329,28992,9
2797,3198770,26120,51.914387,4.502698,28992,469
2798,3198774,17548,51.945309,4.482945,28992,406
2799,3198776,17818,51.911701,4.468524,28992,437
2800,3198778,29157,51.906647,4.488725,28992,255
2801,3198781,63695,51.933392,4.501022,28992,395
2802,3198784,88025,51.924091,4.468928,28992,99
2803,3198786,17012,51.920685,4.490628,28992,62
2804,3198788,101005,51.963562,4.503008,28992,442
2805,3198789,17012,51.921398,4.490365,28992,345
2806,3198791,168047,51.905285,4.496192,28992,376
2807,3198792,36784,51.923557,4.496089,28992,295
2808,3198794,129730,51.92226,4.46778,28992,18
2809,3198799,28089,51.922161,4.473532,28992,212
2810,3198800,28030,51.909801,4.489038,28992,367
2811,3198805,36344,51.924202,4.5353,28992,363
2812,3198806,18177,51.922707,4.497684,28992,382
2813,3198809,29157,51.906582,4.488838,28992,104
2814,3198811,54961,51.900307,4.479969,28992,261
2815,3198812,43911,51.92144,4.479013,28992,220
2816,3198815,35874,51.921001,4.534441,28992,55
2817,3198818,30012,51.924305,4.468712,28992,52
2818,3198819,81015,51.9123,4.475643,28992,451
2819,3198820,24325,51.915619,4.47675,28992,226
2820,3198823,35874,51.920921,4.53445,28992,149
2821,3198825,36968,51.927811,4.502523,28992,117
2822,3198826,179847,51.923409,4.474693,28992,354
2823,3198837,26963,51.912849,4.492522,28992,180
2824,3198839,41955,51.916634,4.47521,28992,256
2825,3198841,54697,51.925873,4.516692,28992,57
2826,3198846,17220,51.927902,4.489015,28992,458
2827,3198847,65964,51.931057,4.477723,28992,495
2828,3198851,81015,51.911312,4.478215,28992,305
2829,3198852,20198,51.927402,4.464335,28992,443
2830,3198857,100479,51.921234,4.489982,28992,24
2831,3198858,28089,51.922237,4.47386,28992,450
2832,3198859,24325,51.915173,4.476063,28992,244
2833,3198861,101005,51.931965,4.481655,28992,133
2834,3198862,24265,51.95887,4.49405,28992,408
2835,3198869,19189,51.905746,4.498263,28992,191
2836,3198870,18449,51.920937,4.534438,28992,294
2837,3198874,88025,51.921616,4.472512,28992,458
2838,3198831,180129,51.911587,4.468633,28992,294
2839,3198877,107995,51.925419,4.45546,28992,184
2840,3198878,98213,51.925152,4.460435,28992,76
2841,3198879,191464,51.901905,4.460407,28992,435
2842,3198884,191464,51.902931,4.459908,28992,401
2843,3198885,179847,51.923191,4.474475,28992,113
2844,3198886,137092,51.926601,4.470012,28992,56
2845,3198888,31446,51.916817,4.488707,28992,68
2846,3198890,15869,51.917194,4.52338,28992,469
2847,3198892,62035,51.923615,4.496155,28992,293
2848,3198895,12,51.905231,4.461938,28992,452
2849,3198896,19737,51.909504,4.47177,28992,235
2850,3198897,21911,51.924141,4.468847,28992,252
2851,3198898,36968,51.923264,4.495807,28992,422
2852,3198899,135336,51.912388,4.429818,28992,492
2853,3198901,21911,51.924007,4.468781,28992,466
2854,3198908,35130,51.909996,4.477768,28992,304
2855,3198909,118477,51.930908,4.47349,28992,447
2856,3198912,71230,51.901924,4.460973,28992,139
2857,3198917,183752,51.912704,4.492615,28992,313
2858,3198918,17012,51.922157,4.474565,28992,185
2859,3198925,172318,51.910027,4.470735,28992,377
2860,3198927,183752,51.910542,4.488833,28992,156
2861,3198928,38141,51.923603,4.487165,28992,334
2862,3198929,62035,51.923462,4.496042,28992,10
2863,3198930,18520,51.909527,4.471758,28992,437
2864,3198934,118550,51.917557,4.445315,28992,166
2865,3198935,55031,51.917187,4.523201,28992,488
2866,3198937,171224,51.919552,4.46545,28992,249
2867,3198939,115589,51.923103,4.472767,28992,205
2868,3198940,27399,51.928375,4.476553,28992,381
2869,3198944,17012,51.919052,4.468065,28992,474
2870,3198945,181317,51.916553,4.527638,28992,5
2871,3198946,23658,51.959839,4.472453,28992,301
2872,3198947,23104,51.909954,4.482127,28992,116
2873,3198950,21911,51.924046,4.468692,28992,408
2874,3198957,65298,51.929882,4.502264,28992,445
2875,3198959,189350,51.901936,4.460888,28992,146
2876,3198961,98630,51.923149,4.47218,28992,490
2877,3198963,22379,51.920162,4.479525,28992,346
2878,3198971,30224,51.907322,4.489925,28992,342
2879,3198973,5890,51.923935,4.468655,28992,245
2880,3198976,15355,51.933315,4.487427,28992,67
2881,3198977,170043,51.917931,4.445838,28992,489
2882,3198991,75621,51.91227,4.428813,28992,263
2883,3198993,102379,51.923729,4.477085,28992,311
2884,3199002,18230,51.904179,4.459427,28992,484
2885,3199004,109367,51.920349,4.483438,28992,349
2886,3199006,36968,51.923351,4.495954,28992,63
2887,3199007,170043,51.917984,4.44572,28992,431
2888,3199008,15355,51.933311,4.487477,28992,235
2889,3199011,69571,51.931305,4.46781,28992,487
2890,3199012,110964,51.912556,4.46754,28992,466
2891,3199018,89314,51.922558,4.488477,28992,153
2892,3199020,23104,51.909763,4.482355,28992,377
2893,3199022,40517,51.921169,4.532282,28992,138
2894,3199024,32963,51.909893,4.461903,28992,233
2895,3199026,26084,51.917183,4.523334,28992,447
2896,3199029,97776,51.923038,4.47382,28992,3
2897,3199030,40517,51.9212,4.532343,28992,123
2898,3199032,17595,51.909828,4.482197,28992,220
2899,3199033,187905,51.910507,4.47291,28992,228
2900,3199038,170043,51.91597,4.466418,28992,460
2901,3199039,56448,51.920513,4.511255,28992,46
2902,3199040,115541,51.920845,4.483765,28992,23
2903,3199041,189089,51.922417,4.478233,28992,412
2904,3199042,18835,51.922596,4.486765,28992,224
2905,3199043,191617,51.924969,4.478517,28992,119
2906,3199046,129730,51.922813,4.479158,28992,377
2907,3199048,146120,51.91589,4.467818,28992,485
2908,3199050,30552,51.905132,4.496873,28992,251
2909,3199051,102379,51.923645,4.476903,28992,3
2910,3199052,68479,51.916721,4.527615,28992,384
2911,3199053,46763,51.925526,4.533787,28992,375
2912,3199054,30778,51.922928,4.478549,28992,280
2913,3199055,56448,51.930347,4.503493,28992,286
2914,3199059,30778,51.925365,4.477765,28992,3
2915,3199062,59283,51.917164,4.52358,28992,132
2916,3199063,187002,51.930901,4.473691,28992,97
2917,3199064,19022,51.915619,4.476807,28992,315
2918,3199065,23754,51.922874,4.498983,28992,173
2919,3199066,75621,51.912296,4.428803,28992,464
2920,3199067,75621,51.912357,4.429995,28992,430
2921,3199068,22571,51.931007,4.495533,28992,79
2922,3199070,38758,51.917946,4.445768,28992,368
2923,3199072,146120,51.915985,4.467817,28992,389
2924,3199078,146120,51.916237,4.469143,28992,168
2925,3199079,38758,51.919739,4.465818,28992,225
2926,3199080,33654,51.917206,4.523177,28992,12
2927,3199085,22571,51.931042,4.495407,28992,7
2928,3199086,80905,51.924637,4.471063,28992,113
2929,3199087,38141,51.924915,4.48645,28992,185
2930,3199090,155613,51.916569,4.528665,28992,459
2931,3199094,180647,51.924156,4.468778,28992,323
2932,3199096,40415,51.928078,4.47709,28992,330
2933,3199097,53235,51.904255,4.459343,28992,301
2934,3199098,44427,51.921719,4.488135,28992,319
2935,3199100,191617,51.9249,4.47855,28992,30
2936,3199104,185653,51.926418,4.467987,28992,467
2937,3199105,67038,51.920204,4.512368,28992,265
2938,3199106,12,51.902424,4.459597,28992,273
2939,3199108,187905,51.910454,4.472725,28992,499
2940,3199112,189089,51.921043,4.477288,28992,461
2941,3199113,20326,51.923084,4.505012,28992,223
2942,3199114,53235,51.90416,4.45889,28992,72
2943,3199115,139498,51.91436,4.502635,28992,460
2944,3199118,20790,51.915909,4.46727,28992,357
2945,3199120,16982,51.916286,4.47545,28992,298
2946,3199129,122320,51.925533,4.477911,28992,151
2947,3199131,23061,51.922203,4.463167,28992,289
2948,3199140,23882,51.930737,4.504175,28992,358
2949,3199142,20790,51.916077,4.469198,28992,130
2950,3199145,187002,51.932705,4.470129,28992,206
2951,3199149,27766,51.925083,4.46036,28992,412
2952,3199154,60405,51.902939,4.460272,28992,264
2953,3199155,54915,51.912766,4.492713,28992,298
2954,3199156,60405,51.902023,4.460067,28992,84
2955,3199157,187905,51.910511,4.472768,28992,192
2956,3199158,30552,51.905197,4.496793,28992,255
2957,3199159,181010,51.914902,4.439082,28992,362
2958,3199166,185126,51.920395,4.531382,28992,131
2959,3199167,45806,51.916252,4.479342,28992,435
2960,3199169,185126,51.920376,4.531372,28992,272
2961,3199171,44427,51.921638,4.492593,28992,478
2962,3199177,54961,51.902462,4.495855,28992,352
2963,3199180,188263,51.912285,4.430027,28992,91
2964,3199189,67382,51.924225,4.468703,28992,359
2965,3199193,55149,51.93045,4.481407,28992,261
2966,3199196,56526,51.921349,4.510798,28992,67
2967,3199197,67382,51.923973,4.468497,28992,376
2968,3199202,12968,51.924816,4.478585,28992,39
2969,3199203,20873,51.922588,4.468755,28992,67
2970,3199204,188263,51.91227,4.429915,28992,117
2971,3199205,58463,51.921612,4.471172,28992,87
2972,3199212,79097,51.914925,4.485623,28992,289
2973,3199213,178092,51.922558,4.478227,28992,211
2974,3199214,24198,51.936695,4.498647,28992,231
2975,3199215,111893,51.926529,4.470483,28992,291
2976,3199218,31816,51.922497,4.486745,28992,143
2977,3199221,182413,51.908939,4.478415,28992,62
2978,3199222,28130,51.917149,4.523597,28992,449
2979,3199223,178092,51.922554,4.478205,28992,122
2980,3199226,55149,51.922619,4.500487,28992,485
2981,3199227,23652,51.924763,4.47589,28992,138
2982,3199233,65964,51.904015,4.454011,28992,339
2983,3199234,40652,51.917366,4.478231,28992,58
2984,3199235,54660,51.92355,4.487213,28992,294
2985,3199250,182413,51.914257,4.486763,28992,144
2986,3199255,37504,51.906387,4.46257,28992,420
2987,3199259,73042,51.916599,4.52831,28992,123
2988,3199260,50690,51.933815,4.488091,28992,76
2989,3199263,187474,51.911354,4.47818,28992,453
2990,3199268,40836,51.921631,4.48815,28992,333
2991,3199271,21911,51.915562,4.466688,28992,249
2992,3199273,19857,51.922676,4.475945,28992,400
2993,3199281,186774,51.912849,4.458458,28992,223
2994,3199288,53235,51.919762,4.465505,28992,483
2995,3199289,81424,51.919125,4.526935,28992,261
2996,3199290,185653,51.9231,4.473558,28992,188
2997,3199292,49808,51.924175,4.468926,28992,25
2998,3199294,185653,51.923111,4.473558,28992,292
2999,3199211,48223,51.963257,4.496644,28992,245
3000,5258066,71477,51.948668333497,4.4644516672871,28992,492
3001,3199298,50690,51.933784,4.48812,28992,232
3002,3199299,110964,51.912354,4.455158,28992,193
3003,3199304,40652,51.914471,4.474647,28992,268
3004,3199305,18043,51.904015,4.45879,28992,294
3005,3199307,54759,51.904507,4.459232,28992,288
3006,3199311,19754,51.924789,4.47854,28992,57
3007,3199323,35741,51.917191,4.523553,28992,211
3008,3199329,55460,51.925652,4.464255,28992,102
3009,3199330,13977,51.919682,4.491285,28992,421
3010,3199339,69033,51.912266,4.467458,28992,221
3011,3199343,13120,51.91095,4.525097,28992,284
3012,3199345,12393,51.925308,4.47425,28992,119
3013,3199348,35130,51.903023,4.460315,28992,287
3014,3199349,121188,51.911568,4.468805,28992,387
3015,3199350,60068,51.90947,4.457977,28992,348
3016,3199351,32780,51.924114,4.468932,28992,4
3017,3199353,61055,51.920792,4.477292,28992,442
3018,3199354,28030,51.91687,4.472855,28992,276
3019,3199355,39581,51.917171,4.523531,28992,66
3020,3199357,15355,51.92292,4.469167,28992,331
3021,3199358,57206,51.930935,4.484405,28992,1
3022,3199360,123053,51.917793,4.489075,28992,431
3023,3199362,121662,51.909462,4.457985,28992,133
3024,3199365,28370,51.930695,4.501663,28992,111
3025,3199367,19275,51.923073,4.499583,28992,346
3026,3199368,20745,51.900036,4.478547,28992,360
3027,3199369,133001,51.924107,4.468865,28992,344
3028,3199371,18425,51.919189,4.527002,28992,402
3029,3199372,118477,51.922676,4.478545,28992,470
3030,3199375,71706,51.905247,4.49664,28992,204
3031,3199378,61055,51.920292,4.479455,28992,171
3032,3199533,25486,51.91069,4.52255,28992,74
3033,3199535,185968,51.942173,4.36831,28992,228
3034,3199538,27071,51.911087,4.490578,28992,413
3035,3199541,22335,51.91201,4.466042,28992,169
3036,3199544,18177,51.917198,4.523305,28992,464
3037,3199545,35741,51.917156,4.523505,28992,242
3038,3199547,56448,51.921673,4.51473,28992,195
3039,3199549,34422,51.919155,4.52697,28992,254
3040,3199551,91157,51.930634,4.469458,28992,105
3041,3199555,24056,51.959229,4.493683,28992,247
3042,3199559,45804,51.959087,4.494547,28992,49
3043,3199562,187736,51.907356,4.489928,28992,6
3044,3199563,32780,51.923019,4.468943,28992,488
3045,3199565,154480,51.922947,4.500585,28992,470
3046,3199566,21921,51.907925,4.490597,28992,152
3047,3199571,16860,51.92366,4.511579,28992,183
3048,3199577,30480,51.902195,4.460613,28992,485
3049,3199587,21921,51.907314,4.489964,28992,475
3050,3199588,83138,51.904415,4.451697,28992,435
3051,3199591,32780,51.923553,4.469258,28992,275
3052,3199592,60068,51.909462,4.45799,28992,165
3053,3199597,60068,51.909256,4.457472,28992,419
3054,3199601,134811,51.920422,4.510933,28992,178
3055,3199602,183192,51.917149,4.523493,28992,91
3056,3199606,67038,51.929699,4.535257,28992,375
3057,3199608,28589,51.90234,4.460622,28992,360
3058,3199617,69033,51.943954,4.475467,28992,366
